index,labels,comment_length,word_count,comment_clean
6774,[1 0 0 0 0 0 0],59,10,line comment starting position indent inside
6775,[1 0 0 0 0 0 0],78,14,start searching nonws single line comment
6776,[1 0 0 0 0 0 0],147,18,indent single line using heuristic scanner multiline comment indented specified codeccommentautoindentstrategycode
6777,[1 0 0 0 0 0 0],61,11,intrusive never get called anyway
6778,[1 0 0 0 0 0 0],42,8,selects given range editor
6780,[1 0 0 0 0 0 0],113,19,always reset selection anything replaced single line nontab invocation
6781,[0 0 0 0 1 0 0],73,2,link hdfsclientconfigkeysdfsclienttestdropnamenoderesponsenumkey
6782,[1 0 0 0 0 0 0],240,33,test make sure link hdfsclientconfigkeysdfsclienttestdropnamenoderesponsenumkey set dfsclient instance still created within nndn eg f instance used trash emptier thread nn
6783,[1 0 0 0 0 0 0],51,8,enable trash emptier dropping response
6784,[0 1 0 0 0 0 0],120,16,contributor qnx software system initial api implementation anton leherbauer wind river system
6786,[1 0 0 0 0 0 0],96,14,register source preview updater given viewer configuration preference store
6787,[0 0 0 1 0 0 0],28,5,param viewer viewer
6788,[0 0 0 1 0 0 0],42,5,param configuration configuration
6789,[0 0 0 1 0 0 0],47,6,param preferencestore preference store
6790,[0 0 0 1 0 0 0],17,3,param viewer
6791,[0 0 0 1 0 0 0],24,3,param configuration
6792,[0 0 0 1 0 0 0],16,3,param store
6794,[0 0 0 0 1 0 0],116,3,see orgeclipsejfaceutilipropertychangelistenerpropertychangeorgeclipsejfaceutilpropertychangeevent
6795,[0 0 0 0 1 0 0],101,3,see orgeclipseswteventsdisposelistenerwidgetdisposedorgeclipseswteventsdisposeevent
6798,[1 0 0 0 0 0 0],25,4,reset aggregator
6799,[0 0 0 1 0 0 0],37,8,param val value added
6800,[0 0 0 1 0 0 0],55,8,return string representation agregator
6801,[0 0 0 1 0 0 0],63,12,return array value output combiner
6802,[0 1 0 0 0 0 0],74,10,contributor qnx software system initial api implementation
6803,[0 0 0 0 0 1 0],92,17,deprecated cdt wizard used property page x style project
6804,[0 0 0 0 1 0 0],28,2,see iwizardperformfinish
6805,[0 0 0 0 1 0 0],23,2,see iwizardaddpages
6806,[0 0 0 0 1 0 0],37,2,see iwizardgetnextpageiwizardpage
6807,[0 0 0 0 1 0 0],24,2,see iwizardcanfinish
6808,[1 0 0 0 0 0 0],41,3,constructor classpathcontainerwizard
6809,[1 0 0 0 0 0 0],41,3,constructor classpathcontainerwizard
6810,[0 0 0 0 1 0 0],13,2,link monitor
6811,[0 1 0 0 0 0 0],25,4,author justin sampson
6813,[0 0 0 0 1 0 0],45,2,link javautilconcurrentexecutionexception
6814,[0 0 0 0 1 0 0],28,3,linkplain getcause cause
6815,[0 0 0 0 1 0 0],11,2,code error
6816,[0 0 0 0 1 0 0],20,2,link executionerror
6817,[0 0 0 0 1 0 0],27,3,code executionexception
6822,[0 0 0 0 1 0 0],24,2,code executionexception
6823,[1 0 0 0 0 0 0],619,85,unchecked variant link javautilconcurrentexecutionexception code executionexception exception linkplain getcause cause come failed task possibly run another thread pcode uncheckedexecutionexception intended alternative code executionexception exception thrown task unchecked exception however may also wrap checked exception case pwhen wrapping code error another thread prefer link executionerror wrapping checked exception prefer code executionexception
6826,[1 0 0 0 0 0 0],68,12,creates new instance given detail message cause
6827,[1 0 0 0 0 0 0],49,9,creates new instance given cause
6829,[0 0 0 0 1 0 0],9,2,code map
6830,[0 0 0 0 1 0 0],10,2,literal
6832,[0 0 0 0 1 0 0],17,2,link classmapkey
6833,[0 0 0 0 1 0 0],18,2,link stringmapkey
6837,[0 0 0 0 1 0 0],17,2,code unwrapvalue
6840,[1 0 0 0 0 0 0],280,50,code unwrapvalue false whole annotation type annotation instance key code unwrapvalue true value type key type annotation key type injected map value instance key
6843,[1 0 0 0 0 0 0],590,88,link jwtredirectauthenticationhandler extends altkerberosauthenticationhandler add websso behavior uis expected sso token jsonwebtoken jwt supported algorithm r us pki token issuer consumer flow requires redirect configured authentication server url subsequent request expected jwt token token cryptographically verified validated user identity extracted token used create authenticationtoken expected authenticationfilter
6844,[0 0 1 0 0 0 0],993,167,p supported configuration property p ul liauthenticationproviderurl full url authentication server url handler redirect browser order authenticate user default valueli lipublickeypem pem formatted public key issuer jwt token required verifying issuer trusted party include pem header footer portion pem encoded certificate default valueli liexpectedjwtaudiences list string identify acceptable audience jwt token audience way issuer indicate entity token intended default value null indicates audience acceptedli lijwtcookiename name cookie contains jwt token default value hadoopjwtli ul
6846,[0 0 0 0 1 0 0],31,2,link authenticationfilterinit
6847,[0 0 0 1 0 0 0],69,12,return valid true token expired false otherwise
6848,[0 0 0 1 0 0 0],76,12,param jwttoken token contains expiration date validate
6851,[0 0 0 1 0 0 0],75,10,return valid true signature verifies successfully false otherwise
6852,[0 0 0 1 0 0 0],74,12,param jwttoken token contains signature validated
6853,[0 0 0 1 0 0 0],26,5,return true valid
6854,[0 0 0 1 0 0 0],42,7,param jwttoken token validate
6855,[0 0 0 1 0 0 0],49,10,return url use login url redirect
6856,[0 0 0 1 0 0 0],56,9,param request getting original request url
6857,[0 0 0 1 0 0 0],33,5,return serialized jwt token
6858,[0 0 0 1 0 0 0],57,11,param req servlet request get jwt token
6859,[0 0 0 1 0 0 0],79,9,param config configuration property initialize handler
6860,[0 0 0 1 0 0 0],62,9,param pk publickey token signtature verification
6861,[1 0 0 0 0 0 0],134,17,initializes authentication handler instance p method invoked link authenticationfilterinit method
6862,[1 0 0 0 0 0 0],54,9,setup url redirect authentication
6863,[1 0 0 0 0 0 0],64,11,setup public key token issuer verification
6864,[1 0 0 0 0 0 0],61,10,setup list valid audience token validation
6865,[1 0 0 0 0 0 0],28,5,parse list
6866,[1 0 0 0 0 0 0],45,7,setup custom cookie name configured
6867,[1 0 0 0 0 0 0],66,12,unable parse token let try get another one
6868,[1 0 0 0 0 0 0],87,14,encapsulate acquisition jwt token http cooky within request
6869,[1 0 0 0 0 0 0],120,23,create url used authentication user absence jwt token within incoming request
6871,[1 0 0 0 0 0 0],272,44,verify signature jwt token method method depends public key established init based upon provisioned public key override method subclass order customize signature verification behavior
6873,[0 0 0 0 0 0 1],102,15,expected audience configured consider audience acceptable
6874,[0 0 0 0 0 0 1],85,14,configured audience found consider acceptable
6875,[1 0 0 0 0 0 0],78,14,validate expiration time jwt token violated
6876,[0 1 0 0 0 0 0],74,10,contributor ericsson ab initial implementation test case
6877,[1 0 0 0 0 0 0],41,7,make sure monitor started
6878,[1 0 0 0 0 0 0],57,9,expired would set true without resettimer
6879,[0 0 0 0 1 0 0],75,4,see comvaadinuiuploadreceiverreceiveuploadstring string
6880,[0 0 0 1 0 0 0],14,2,return string
6881,[0 0 0 1 0 0 0],14,2,return string
6882,[1 0 0 0 0 0 0],32,4,return filename
6883,[1 0 0 0 0 0 0],32,4,return mimetype
6884,[0 1 0 0 0 0 0],142,19,contributor qnx software system initial api implementation ibm corporation anton leherbauer wind river system
6885,[1 0 0 0 0 0 0],65,10,abstract class providing hover information c element
6886,[0 0 0 0 1 0 0],45,2,see iceditortexthoverseteditorieditorpart
6887,[0 0 0 0 1 0 0],48,3,see itexthovergethoverregionitextviewer int
6890,[0 0 0 0 1 0 0],49,2,see itexthoverextensiongethovercontrolcreator
6891,[0 0 0 0 1 0 0],65,2,see itexthoverextensiongetinformationpresentercontrolcreator
6892,[0 0 0 1 0 0 0],103,15,return affordance string codenullcode disabled key binding defined
6896,[1 0 0 0 0 0 0],39,6,return tool tip affordance string
6897,[0 0 0 0 0 0 1],102,17,hover offset fall within selection range return region whole selection
6898,[0 1 0 0 0 0 0],150,21,contributor qnx software system initial api implementation wind river system modified new dsf reference implementation
6902,[1 0 0 0 0 0 0],216,37,parameter allthreads groupid mutually exclusive allthreads must false use groupid value method one place use hardcoded string
6904,[1 0 0 0 0 0 0],36,8,test mod access time dfs
6905,[1 0 0 0 0 0 0],43,6,create file record atimemtime
6906,[1 0 0 0 0 0 0],25,4,record dir time
6907,[1 0 0 0 0 0 0],54,12,set access time one day past
6908,[1 0 0 0 0 0 0],38,7,check new access time file
6909,[1 0 0 0 0 0 0],59,12,set modification time hour past
6910,[1 0 0 0 0 0 0],83,11,long mtime mtime l l filesyssettimesfile mtime
6911,[1 0 0 0 0 0 0],44,7,check new modification time file
6912,[1 0 0 0 0 0 0],44,7,check new modification time file
6913,[1 0 0 0 0 0 0],37,5,shutdown cluster restart
6915,[1 0 0 0 0 0 0],43,9,test mod time change close dfs
6917,[1 0 0 0 0 0 0],31,3,parameter initialization
6919,[1 0 0 0 0 0 0],32,4,close file writing
6920,[1 0 0 0 0 0 0],154,24,test access time update needed fsnamesystem write lock taken getblocklocations regression test hdfs
6922,[0 0 1 0 0 0 0],202,30,getblocklocations need write lock since created file thus access time already within second accesstime precision configured
6923,[1 0 0 0 0 0 0],86,15,test whether atime set explicitly even atime support disabled
6924,[1 0 0 0 0 0 0],29,5,create empty file
6925,[0 0 0 0 1 0 0],25,2,link freshvaluegenerator
6927,[1 0 0 0 0 0 0],38,4,test link freshvaluegenerator
6928,[1 0 0 0 0 0 0],41,7,problem equality type object
6931,[1 0 0 0 0 0 0],73,15,repeat time make sure dont stumble upon bad locale
6933,[0 0 0 0 1 0 0],34,2,link totalheapusageemulatorplugin
6934,[0 0 0 0 1 0 0],39,2,link heapemulationprogressinterval
6935,[0 0 0 0 1 0 0],34,2,link totalheapusageemulatorplugin
6936,[0 0 0 0 1 0 0],27,2,link heapusageemulatorcore
6937,[0 0 0 0 1 0 0],42,2,link defaultemulationprogressinterval
6938,[0 0 0 0 1 0 0],17,2,link loadlong
6939,[0 0 0 0 1 0 0],49,3,link initializeresourcecalculatorplugin long
6940,[1 0 0 0 0 0 0],40,6,calibrate core heapusage utility
6941,[1 0 0 0 0 0 0],32,6,get target heap usage
6942,[1 0 0 0 0 0 0],56,10,reset core garbage reclaimed
6943,[1 0 0 0 0 0 0],48,6,store emulation progress boundary
6945,[1 0 0 0 0 0 0],57,10,make sure least mb incremented
6948,[1 0 0 0 0 0 0],100,15,clear reference gridmixallocated special object heap usage reduced
6950,[1 0 0 0 0 0 0],51,8,create another string object size mb
6951,[1 0 0 0 0 0 0],118,21,increase heap usage current process given amount done creating object size mb
6952,[1 0 0 0 0 0 0],204,36,core engine emulate heap usage responsibility class perform certain memory intensive operation make sure desired value heap used
6953,[1 0 0 0 0 0 0],37,8,store unit load list
6954,[1 0 0 0 0 0 0],31,5,reset resource usage
6955,[1 0 0 0 0 0 0],27,4,initialize core
6956,[1 0 0 0 0 0 0],69,11,performs memory intensive operation use heap
6957,[1 0 0 0 0 0 0],422,62,defines core heap usage emulation algorithm engine expected perform certain memory intensive operation consume amount heap link loadlong load current heap increase heap usage specified value core engine initialized using link initializeresourcecalculatorplugin long api suit underlying hardware better
6959,[1 0 0 0 0 0 0],68,9,minimum buffer reserved nonemulation activity
6960,[1 0 0 0 0 0 0],8,3,
6961,[1 0 0 0 0 0 0],41,6,default value emulation interval
6962,[1 0 0 0 0 0 0],270,42,frequency based task progress memoryemulation code run value set emulation happen task progress default value parameter link defaultemulationprogressinterval
6964,[1 0 0 0 0 0 0],69,9,progress boundariesinterval emulation done
6966,[1 0 0 0 0 0 0],22,4,progress bar
6967,[1 0 0 0 0 0 0],73,11,configuration parameter core engine emulate heap usage
6968,[1 0 0 0 0 0 0],297,50,pa link resourceusageemulatorplugin emulates total heap usage loading jvm heap memory adding smaller chunk data heap essentially use heap space thus forcing jvm expand heap thus resulting increase heap usagep
6970,[0 0 0 1 0 0 0],39,7,param obj schedulable use
6971,[0 0 0 1 0 0 0],67,12,return string identity null identity could made
6973,[1 0 0 0 0 0 0],43,7,return string used scheduling
6975,[1 0 0 0 0 0 0],66,10,test get notification domainsocketwatcher
6977,[1 0 0 0 0 0 0],68,12,test domain socket closed watcher closed
6979,[0 0 0 1 0 0 0],36,4,return new domainsocketwatcher
6980,[1 0 0 0 0 0 0],244,42,creates new domainsocketwatcher track thread termination due unexpected exception end test unexpected exception exception thrown force failure test
6982,[1 0 0 0 0 0 0],53,5,remove container without startcontainerrequest
6983,[1 0 0 0 0 0 0],18,4,start
6984,[1 0 0 0 0 0 0],61,11,new value overwrite old value key
6985,[1 0 0 0 0 0 0],26,3,store version
6986,[0 0 0 0 0 0 1],77,11,version stored previously treat currentversioninfo
6987,[1 0 0 0 0 0 0],23,5,used test
6988,[1 0 0 0 0 0 0],496,83,versioning scheme majorminor eg etc incompatible change statestore major upgrade compatible change statestore minor upgrade within minor upgrade say overwrite version info proceed normal within major upgrade say throw exception indicate user use separate upgrade tool upgrade nm state remove incompatible old state
6990,[1 0 0 0 0 0 0],32,4,initialize resource bundle
6993,[0 0 0 1 0 0 0],75,12,noinstantiate class intended instantiated client
6998,[1 0 0 0 0 0 0],24,3,default constructor
7001,[1 0 0 0 0 0 0],64,10,return subset configuration getparent used
7003,[0 0 0 1 0 0 0],17,3,return self
7006,[0 0 0 1 0 0 0],33,6,param prefix subset
7009,[1 0 0 0 0 0 0],88,15,context menu action used change active build configuration project
7010,[0 0 0 0 1 0 0],124,4,see orgeclipseuiiobjectactiondelegatesetactivepartorgeclipsejfaceactioniaction orgeclipseuiiworkbenchpart
7013,[0 0 0 0 1 0 0],56,3,see orgeclipsejfaceactionimenucreatordispose
7014,[0 0 0 0 1 0 0],87,3,see orgeclipsejfaceactionimenucreatorgetmenuorgeclipseswtwidgetscontrol
7015,[0 0 0 0 1 0 0],84,3,see orgeclipsejfaceactionimenucreatorgetmenuorgeclipseswtwidgetsmenu
7016,[0 0 0 1 0 0 0],32,6,method never called
7017,[1 0 0 0 0 0 0],15,3,nothing
7020,[0 1 0 0 0 0 0],108,14,contributor ibm corp rational software initial implementation sergey prigogin google
7021,[0 1 0 0 0 0 0],83,10,contributor marcandre laperle ericsson initial api implementation
7022,[0 0 0 1 0 0 0],68,11,noreference class intended referenced client
7025,[1 0 0 0 0 0 0],48,8,window case insensitive env var name
7027,[0 0 0 1 0 0 0],17,3,param store
7029,[0 0 0 1 0 0 0],103,12,param cleanertasklock lock ensures serial execution cleaner task
7030,[0 0 0 1 0 0 0],41,7,return instance cleanertask
7031,[0 0 1 0 0 0 0],76,13,cleaner task ran error processing resource
7032,[0 0 1 0 0 0 0],45,6,resource successfully deleted
7034,[1 0 0 0 0 0 0],85,14,status indicating happened processing given cache resource
7036,[1 0 0 0 0 0 0],73,13,directory removed safely log original path
7038,[1 0 0 0 0 0 0],28,4,record processing
7039,[1 0 0 0 0 0 0],82,12,delete resource contained application id
7040,[1 0 0 0 0 0 0],55,8,remove resource file system
7041,[1 0 0 0 0 0 0],69,11,remove resource scm check appids well
